name;zipcode;company_created_13;company_13;start_up_13
02417;Lempire;;4;0
02418;Lerzy;;3;0
02419;Leschelle;;8;0
02420;Lesdins;3;26;3
02421;Lesges;1;;0
02422;Lesquielles-Saint-Germain;2;14;3
02423;Leuilly-sous-Coucy;;11;5
02424;Leury;;4;2
02425;Leuze;1;2;1
02426;Levergies;1;16;8
02427;Lhuys;1;7;1
02428;Licy-Clignon;;;0
02429;Lierval;1;4;0
02430;Liesse-Notre-Dame;5;31;3
02431;Liez;;3;1
02432;Limé;1;9;2
02433;Lislet;1;15;6
02434;Lizy;5;7;3
02435;Logny-lès-Aubenton;;2;2
02438;Longpont;2;13;3
02439;Longueval-Barbonval;2;24;7
02440;Lor;2;6;2
02441;Louâtre;;8;3
02442;Loupeigne;1;2;1
02443;Lucy-le-Bocage;1;3;0
02444;Lugny;;2;0
02445;Luzoir;1;4;0
02446;Ly-Fontaine;;;0
02447;Maast-et-Violaine;;6;4
02448;Mâchecourt;;1;0
02449;Macogny;;5;0
02450;Macquigny;1;9;2
02451;Magny-la-Fosse;;2;0
02452;Maissemy;1;7;1
02453;Maizy;4;17;3
02454;La Malmaison;2;9;2
02455;Malzy;;5;2
02456;Manicamp;2;6;2
02457;Marchais;;8;2
02458;Marchais-en-Brie;1;9;6
02459;Marcy;2;9;2
02460;Marcy-sous-Marle;1;1;0
02461;Marest-Dampcourt;;15;2
02462;Mareuil-en-Dôle;3;4;1
02463;Marfontaine;;2;0
02464;Margival;5;16;3
02465;Marigny-en-Orxois;4;15;4
02466;Marizy-Sainte-Geneviève;;4;0
02467;Marizy-Saint-Mard;1;2;0
02468;Marle;8;85;20
02469;Marly-Gomont;3;17;4
02470;Martigny;;10;3
02471;Martigny-Courpierre;2;7;2
02472;Mauregny-en-Haye;5;17;7
02473;Mayot;1;2;1
02474;Mennessis;1;8;1
02475;Menneville;2;10;4
02476;Mennevret;3;15;3
02477;Mercin-et-Vaux;6;49;15
02478;Merlieux-et-Fouquerolles;;4;1
02479;Merval;;2;1
02480;Mesbrecourt-Richecourt;3;8;1
02481;Mesnil-Saint-Laurent;3;16;5
02482;Meurival;;3;2
02483;Mézières-sur-Oise;3;19;5
02484;Mézy-Moulins;;10;3
02485;Missy-aux-Bois;;3;1
02486;Missy-lès-Pierrepont;;3;1
02487;Missy-sur-Aisne;1;13;1
02488;Molain;;1;0
02489;Molinchart;3;11;3
02490;Monampteuil;1;7;2
02491;Monceau-le-Neuf-et-Faucouzy;2;13;3
02492;Monceau-lès-Leups;5;5;0
02493;Monceau-le-Waast;1;4;1
02494;Monceau-sur-Oise;1;6;1
02495;Mondrepuis;3;23;7
02496;Monnes;1;3;2
02497;Mons-en-Laonnois;5;33;8
02498;Montaigu;5;27;6
02499;Montbavin;2;4;1
02500;Montbrehain;5;19;5
02501;Montchâlons;;1;0
02502;Montcornet;10;73;11
02503;Mont-d'Origny;3;21;5
02504;Montescourt-Lizerolles;5;23;5
02505;Montfaucon;1;10;4
02506;Montgobert;3;12;4
02507;Montgru-Saint-Hilaire;;1;0
02508;Monthenault;;6;2
02509;Monthiers;2;10;4
02510;Monthurel;1;2;0
02511;Montigny-en-Arrouaise;2;5;1
02512;Montigny-l'Allier;;6;2
02513;Montigny-le-Franc;;3;2
02514;Montigny-Lengrain;3;34;10
02515;Montigny-lès-Condé;;1;1
02516;Montigny-sous-Marle;;;0
02517;Montigny-sur-Crécy;3;3;3
02518;Montlevon;2;9;2
02519;Montloué;;4;2
02520;Mont-Notre-Dame;3;20;3
02521;Montreuil-aux-Lions;9;73;23
02522;Mont-Saint-Jean;;4;0
02523;Mont-Saint-Martin;1;3;1
02524;Mont-Saint-Père;5;22;6
02525;Morcourt;3;31;8
02526;Morgny-en-Thiérache;;;0
02527;Morsain;;16;3
02528;Mortefontaine;1;8;2
02529;Mortiers;2;1;1
02530;Moulins;;7;3
02531;Moussy-Verneuil;1;2;1
02532;Moÿ-de-l'Aisne;5;32;7
02533;Muret-et-Crouttes;;1;0
02534;Muscourt;1;3;1
02535;Nampcelles-la-Cour;;2;0
02536;Nampteuil-sous-Muret;;1;0
02537;Nanteuil-la-Fosse;;9;6
02538;Nanteuil-Notre-Dame;;2;0
02539;Nauroy;1;20;6
02540;Nesles-la-Montagne;6;25;7
02541;Neufchâtel-sur-Aisne;2;12;4
02542;Neuflieux;;1;0
02543;Neuilly-Saint-Front;7;86;20
02544;Neuve-Maison;4;13;1
02545;La Neuville-Bosmont;;7;2
02546;La Neuville-en-Beine;;6;3
02547;La Neuville-Housset;;1;0
02548;La Neuville-lès-Dorengt;6;9;2
02549;Neuville-Saint-Amand;7;33;14
02550;Neuville-sur-Ailette;1;3;2
02551;Neuville-sur-Margival;;5;1
02552;Neuvillette;;5;1
02553;Nizy-le-Comte;2;9;2
02554;Nogentel;4;27;5
02555;Nogent-l'Artaud;9;60;15
02556;Noircourt;;2;0
02557;Noroy-sur-Ourcq;;5;2
02558;Le Nouvion-en-Thiérache;12;99;14
02559;Nouvion-et-Catillon;;15;4
02560;Nouvion-le-Comte;2;5;1
02561;Nouvion-le-Vineux;2;6;2
02562;Nouvron-Vingré;1;1;0
02563;Noyales;1;3;0
02564;Noyant-et-Aconin;3;8;4
02565;OEuilly;3;8;3
02566;Ognes;5;26;9
02567;Ohis;2;7;3
02568;Oigny-en-Valois;;8;2
02569;Oisy;1;6;3
02570;Ollezy;1;5;1
02571;Omissy;4;12;5
02572;Orainville;3;15;5
02573;Orgeval;2;1;0
02574;Origny-en-Thiérache;6;42;7
02575;Origny-Sainte-Benoite;5;79;20
02576;Osly-Courtil;1;10;4
02577;Ostel;;2;0
02578;Oulches-la-Vallée-Foulon;;1;0
02579;Oulchy-la-Ville;;3;1
02580;Oulchy-le-Château;12;41;14
02581;Paars;1;9;2
02582;Paissy;1;3;0
02583;Pancy-Courtecon;;2;1
02584;Papleux;;3;0
02585;Parcy-et-Tigny;1;11;5
02586;Parfondeval;2;3;0
02587;Parfondru;1;9;3
02588;Pargnan;;2;2
02589;Pargny-Filain;1;7;2
02590;Pargny-la-Dhuys;1;7;0
02591;Pargny-les-Bois;;3;0
02592;Parpeville;1;7;5
02593;Pasly;5;22;5
02594;Passy-en-Valois;2;7;2
02595;Passy-sur-Marne;1;7;1
02596;Pavant;4;20;7
02597;Perles;;9;4
02598;Pernant;;22;9
02599;Pierremande;5;10;3
02600;Pierrepont;3;12;4
02601;Pignicourt;2;7;0
02602;Pinon;9;53;14
02604;Pithon;2;2;0
02605;Pleine-Selve;;8;2
02606;Le Plessier-Huleu;;2;0
02607;Ploisy;1;10;4
02608;Plomion;2;15;1
02609;Ployart-et-Vaurseine;;1;0
02610;Pommiers;5;20;9
02612;Pont-Arcy;;6;4
02613;Pontavert;2;16;6
02614;Pontru;5;3;1
02615;Pontruet;2;7;0
02616;Pont-Saint-Mard;1;4;1
02617;Pouilly-sur-Serre;1;11;4
02618;Prémont;5;15;6
02619;Prémontré;2;7;2
02620;Presles-et-Boves;3;18;8
02621;Presles-et-Thierny;1;18;5
02622;Priez;;1;0
02623;Prisces;;1;1
02624;Proisy;4;6;2
02625;Proix;;2;0
02626;Prouvais;2;11;2
02627;Proviseux-et-Plesnoy;;7;2
02628;Puiseux-en-Retz;2;6;5
02629;Puisieux-et-Clanlieu;3;5;1
02631;Quierzy;2;16;6
02632;Quincy-Basse;;;0
02633;Quincy-sous-le-Mont;;1;0
02634;Raillimont;;1;0
02635;Ramicourt;1;5;1
02636;Regny;;4;0
02637;Remaucourt;1;8;3
02638;Remies;1;7;3
02639;Remigny;2;5;1
02640;Renansart;2;2;0
02641;Renneval;1;4;0
02642;Résigny;;3;1
02643;Ressons-le-Long;6;33;7
02644;Retheuil;1;5;1
02645;Reuilly-Sauvigny;;7;2
02646;Révillon;1;;0
02647;Ribeauville;;2;2
02648;Ribemont;8;79;14
02649;Rocourt-Saint-Martin;3;6;2
02650;Rocquigny;3;10;3
02651;Rogécourt;1;2;1
02652;Rogny;2;5;3
02653;Romeny-sur-Marne;1;12;1
02654;Romery;1;;0
02655;Ronchères;;4;1
02656;Roucy;;13;3
02657;Rougeries;;2;0
02658;Roupy;2;7;4
02659;Rouvroy;6;27;3
02660;Rouvroy-sur-Serre;;;0
02661;Royaucourt-et-Chailvet;2;14;3
02662;Rozet-Saint-Albin;;6;2
02663;Rozières-sur-Crise;2;6;2
02664;Rozoy-Bellevalle;;3;0
02665;Grand-Rozoy;;3;2
02666;Rozoy-sur-Serre;6;41;8
02667;Saconin-et-Breuil;1;3;1
02668;Sains-Richaumont;3;42;12
02669;Saint-Agnan;;3;1
02670;Saint-Algis;1;5;1
02671;Saint-Aubin;2;12;6
02672;Saint-Bandry;1;5;2
02673;Saint-Christophe-à-Berry;4;6;2
02674;Saint-Clément;1;2;1
02675;Sainte-Croix;2;6;2
02676;Saint-Erme-Outre-et-Ramecourt;9;81;17
02677;Saint-Eugène;1;4;2
02678;Sainte-Geneviève;;1;1
02679;Saint-Gengoulph;;1;1
02680;Saint-Gobain;8;76;16
02681;Saint-Gobert;;9;3
02682;Saint-Mard;1;;0
02683;Saint-Martin-Rivière;;2;0
02684;Saint-Michel;4;75;21
02685;Saint-Nicolas-aux-Bois;2;4;1
02686;Saint-Paul-aux-Bois;1;11;3
02687;Saint-Pierre-Aigle;1;27;6
02688;Saint-Pierre-lès-Franqueville;;1;0
02689;Saint-Pierremont;1;2;0
02690;Sainte-Preuve;;4;1
02691;Saint-Quentin;346;2590;652
02693;Saint-Rémy-Blanzy;2;7;4
02694;Saint-Simon;1;20;5
02695;Saint-Thibaut;;5;4
02696;Saint-Thomas;1;1;0
02697;Samoussy;;10;2
02698;Sancy-les-Cheminots;;2;0
02699;Saponay;;10;4
02701;Saulchery;2;20;11
02702;Savy;3;8;2
02703;Seboncourt;5;22;8
02704;Selens;2;9;5
02705;La Selve;1;5;2
02706;Septmonts;2;26;6
02707;Septvaux;2;4;2
02708;Sequehart;2;11;2
02709;Serain;1;22;5
02710;Seraucourt-le-Grand;2;15;7
02711;Serches;;6;3
02712;Sergy;2;5;2
02713;Seringes-et-Nesles;1;8;0
02714;Sermoise;2;11;2
02715;Serval;;1;0
02716;Servais;1;12;5
02717;Séry-lès-Mézières;3;20;4
02718;Silly-la-Poterie;;4;0
02719;Sinceny;5;46;14
02720;Sissonne;13;77;26
02721;Sissy;3;12;3
02722;Soissons;191;1554;418
02723;Soize;2;6;0
02724;Sommelans;;;0
02725;Sommeron;1;7;2
02726;Sommette-Eaucourt;1;10;3
02727;Sons-et-Ronchères;;3;0
02728;Sorbais;1;8;0
02729;Soucy;1;2;1
02730;Soupir;4;14;5
02731;Le Sourd;;6;1
02732;Surfontaine;;1;0
02733;Suzy;1;8;1
02734;Taillefontaine;1;11;7
02735;Tannières;;1;1
02736;Tartiers;1;6;0
02737;Tavaux-et-Pontséricourt;1;19;2
02738;Tergnier;54;302;88
02739;Terny-Sorny;2;14;5
02740;Thenailles;1;6;2
02741;Thenelles;2;3;1
02742;Thiernu;;10;3
02743;Le Thuel;;7;4
02744;Torcy-en-Valois;;2;0
02745;Toulis-et-Attencourt;1;4;2
02746;Travecy;4;12;4
02747;Trefcon;;3;1
02748;Trélou-sur-Marne;2;32;10
02749;Troësnes;;4;3
02750;Trosly-Loire;5;31;7
02751;Trucy;;8;2
02752;Tugny-et-Pont;4;9;1
02753;Tupigny;1;12;1
02754;Ugny-le-Gay;;8;1
02755;Urcel;3;22;4
02756;Urvillers;3;14;4
02757;Vadencourt;2;9;2
02758;Vailly-sur-Aisne;12;81;16
02759;La Vallée-au-Blé;;5;1
02760;La Vallée-Mulâtre;;3;1
02761;Variscourt;;1;0
02762;Vassens;1;5;1
02763;Vasseny;4;6;1
02764;Vassogne;;6;4
02765;Vaucelles-et-Beffecourt;;8;3
02766;Vaudesson;1;9;4
02767;Vauxrezis;1;5;2
02768;Vauxaillon;3;10;2
02769;Vaux-Andigny;4;15;1
02770;Vauxbuin;5;23;6
02771;Vauxcéré;1;1;1
02772;Vaux-en-Vermandois;;2;2
02773;Vauxtin;;1;0
02774;Vendelles;;1;1
02775;Vendeuil;4;30;2
02776;Vendhuile;2;21;8
02777;Vendières;;3;0
02778;Vendresse-Beaulne;2;6;0
02779;Vénérolles;;4;1
02780;Venizel;5;32;8
02781;Verdilly;3;17;7
02782;Le Verguier;;6;0
02783;Grand-Verly;;4;1
02784;Petit-Verly;;2;0
02785;Vermand;1;50;8
02786;Verneuil-sous-Coucy;1;6;2
02787;Verneuil-sur-Serre;2;3;2
02788;Versigny;1;11;6
02789;Vervins;14;118;27
02790;Vesles-et-Caumont;;4;2
02791;Veslud;;6;2
02792;Veuilly-la-Poterie;;6;2
02793;Vézaponin;1;6;2
02794;Vézilly;;6;4
02795;Vic-sur-Aisne;7;73;16
02796;Vichel-Nanteuil;1;3;1
02797;Viel-Arcy;1;7;0
02798;Viels-Maisons;12;48;14
02799;Vierzy;1;4;2
02800;Viffort;;6;1
02801;Vigneux-Hocquet;3;5;1
02802;La Ville-aux-Bois-lès-Dizy;;9;3
02803;La Ville-aux-Bois-lès-Pontavert;1;9;3
02804;Villemontoire;;3;2
02805;Villeneuve-Saint-Germain;16;125;37
02806;Villeneuve-sur-Fère;2;5;2
02807;Villequier-Aumont;4;21;9
02808;Villeret;;4;1
02809;Villers-Agron-Aiguizy;;10;3
02810;Villers-Cotterêts;60;363;91
02811;Villers-en-Prayères;;6;1
02812;Villers-Hélon;2;9;5
02813;Villers-le-Sec;1;9;4
02814;Villers-lès-Guise;1;5;2
02815;Villers-Saint-Christophe;3;6;0
02816;Villers-sur-Fère;2;17;6
02817;Ville-Savoye;;;0
02818;Villiers-Saint-Denis;8;31;9
02819;Vincy-Reuil-et-Magny;2;1;0
02820;Viry-Noureuil;4;52;16
02821;Vivaise;;18;4
02822;Vivières;1;10;2
02823;Voharies;;3;1
02824;Vorges;1;9;3
02826;Voulpaix;1;9;2
02827;Voyenne;1;5;2
02828;Vregny;;2;0
02829;Vuillery;1;3;2
02830;Wassigny;2;39;15
02831;Watigny;1;3;1
02832;Wiège-Faty;2;4;0
02833;Wimy;1;12;1
02834;Wissignicourt;2;5;2
03001;Abrest;27;139;40
03002;Agonges;5;17;5
03003;Ainay-le-Château;8;52;14
03004;Andelaroche;1;8;2
03005;Archignat;2;10;3
03006;Arfeuilles;6;31;10
03007;Arpheuilles-Saint-Priest;1;6;2
03008;Arronnes;1;16;5
03009;Aubigny;;3;1
03010;Audes;2;11;2
03011;Aurouër;6;11;0
03012;Autry-Issards;5;9;1
03013;Avermes;17;150;28
03014;Avrilly;2;10;5
03015;Bagneux;2;4;0
03016;Barberier;;6;0
03017;Barrais-Bussolles;;5;1
03018;Bayet;4;31;8
03019;Beaulon;3;62;13
03020;Beaune-d'Allier;3;8;1
03021;Bègues;2;7;2
03022;Bellenaves;8;53;16
03023;Bellerive-sur-Allier;46;396;90
03024;Bert;;10;1
03025;Bessay-sur-Allier;;39;12
03026;Besson;5;30;7
03027;Bézenet;2;35;5
03028;Billezois;;13;2
03029;Billy;2;23;6
03030;Biozat;7;19;4
03031;Bizeneuille;3;11;3
03032;Blomard;1;8;3
03033;Bost;;4;2
03034;Boucé;4;9;2
03035;Le Bouchaud;;10;0
03036;Bourbon-l'Archambault;18;146;40
03037;Braize;3;13;4
03038;Bransat;1;17;8
03039;Bresnay;5;9;3
03040;Bressolles;7;29;9
03041;Le Brethon;1;12;4
03042;Le Breuil;4;34;17
03043;Broût-Vernet;8;49;8
03044;Brugheas;6;58;13
03045;Busset;6;40;9
03046;Buxières-les-Mines;3;40;11
03047;La Celle;2;24;8
03048;Cérilly;7;95;26
03049;Cesset;5;15;4
03050;La Chabanne;1;11;2
03051;Chambérat;;10;3
03052;Chamblet;5;28;9
03053;Chantelle;6;65;15
03054;Chapeau;2;7;1
03055;La Chapelaude;;38;14
03056;La Chapelle;2;10;5
03057;La Chapelle-aux-Chasses;2;5;0
03058;Chappes;2;6;1
03059;Chareil-Cintrat;2;15;6
03060;Charmeil;3;58;13
03061;Charmes;3;16;4
03062;Charroux;3;28;10
03063;Chassenard;7;33;10
03064;Château-sur-Allier;2;5;1
03065;Châtel-de-Neuvre;1;23;5
03066;Châtel-Montagne;7;31;7
03067;Châtelperron;1;6;3
03068;Châtelus;;7;3
03069;Châtillon;2;13;2
03070;Chavenon;1;6;1
03071;Chavroches;2;7;3
03072;Chazemais;1;8;2
03073;Chemilly;;16;7
03074;Chevagnes;3;28;7
03075;Chezelle;;8;0
03076;Chézy;3;6;3
03077;Chirat-l'Église;1;3;1
03078;Chouvigny;1;12;2
03079;Cindré;;13;3
03080;Cognat-Lyonne;3;35;10
03081;Colombier;2;7;1
03082;Commentry;29;228;43
03083;Contigny;4;19;1
03084;Cosne-d'Allier;9;98;23
03085;Coulandon;2;26;7
03086;Coulanges;3;10;1
03087;Couleuvre;2;26;7
03088;Courçais;1;14;3
03089;Coutansouze;2;1;1
03090;Couzon;3;14;5
03091;Créchy;;15;6
03092;Cressanges;6;22;8
03093;Creuzier-le-Neuf;8;63;15
03094;Creuzier-le-Vieux;17;160;45
03095;Cusset;95;584;128
03096;Deneuille-lès-Chantelle;;3;0
03097;Deneuille-les-Mines;2;9;5
03098;Désertines;22;159;40
03099;Deux-Chaises;2;16;5
03100;Diou;8;56;14
03101;Domérat;30;288;76
03102;Dompierre-sur-Besbre;14;140;32
03103;Le Donjon;4;73;19
03104;Doyet;9;49;19
03105;Droiturier;;15;5
03106;Durdat-Larequille;5;49;11
03107;Ébreuil;7;91;23
03108;Échassières;1;11;2
03109;Escurolles;6;26;4
03110;Espinasse-Vozelle;3;37;11
03111;Estivareilles;6;41;16
03112;Étroussat;4;31;5
03113;Ferrières-sur-Sichon;2;32;6
03114;La Ferté-Hauterive;3;11;1
03115;Fleuriel;;10;3
03116;Fourilles;1;5;0
03117;Franchesse;3;16;3
03118;Gannat;30;318;75
03119;Gannay-sur-Loire;3;30;12
03120;Garnat-sur-Engièvre;1;15;3
03121;Gennetines;3;12;5
03122;Gipcy;3;16;4
03123;Givarlais;1;15;4
03124;Gouise;1;10;6
03125;La Guillermie;1;5;0
03126;Hauterive;9;50;15
03127;Hérisson;4;34;8
03128;Huriel;12;71;17
03129;Hyds;;9;4
03130;Isle-et-Bardais;3;10;1
03131;Isserpent;3;31;13
03132;Jaligny-sur-Besbre;1;39;9
03133;Jenzat;7;25;5
03134;Laféline;5;7;3
03135;Lalizolle;5;13;3
03136;Lamaids;;9;4
03137;Langy;1;3;1
03138;Lapalisse;17;174;40
03139;Laprugne;1;15;5
03140;Lavault-Sainte-Anne;3;22;7
03141;Lavoine;;13;2
03142;Lenax;2;13;6
03143;Lételon;2;6;1
03144;Liernolles;;7;4
03145;Lignerolles;4;19;7
03146;Limoise;1;9;3
03147;Loddes;1;7;1
03148;Loriges;1;6;1
03149;Louchy-Montfand;4;19;8
03150;Louroux-Bourbonnais;2;7;1
03151;Louroux-de-Beaune;;5;1
03152;Louroux-de-Bouble;;15;3
03153;Louroux-Hodement;1;13;3
03154;Luneau;3;9;2
03155;Lurcy-Lévis;9;83;16
03156;Lusigny;7;56;17
03157;Magnet;6;29;10
03158;Maillet;1;11;4
03159;Malicorne;5;54;19
03160;Marcenat;3;21;10
03161;Marcillat-en-Combraille;4;55;18
03162;Marigny;2;5;2
03163;Mariol;4;26;4
03164;Le Mayet-d'École;;14;4
03165;Le Mayet-de-Montagne;8;114;23
03166;Mazerier;;9;5
03167;Mazirat;2;12;3
03168;Meaulne;4;30;9
03169;Meillard;1;14;5
03170;Meillers;;6;0
03171;Mercy;1;4;3
03172;Mesples;2;1;0
03173;Molinet;5;42;6
03174;Molles;3;36;7
03175;Monestier;1;8;1
03176;Monétay-sur-Allier;;27;2
03177;Monétay-sur-Loire;3;10;2
03178;Montaiguët-en-Forez;3;10;2
03179;Montaigu-le-Blin;1;11;4
03180;Montbeugny;2;17;7
03181;Montcombroux-les-Mines;2;16;5
03182;Monteignet-sur-l'Andelot;1;13;1
03183;Le Montet;3;33;11
03184;Montilly;3;14;7
03185;Montluçon;212;1771;408
03186;Montmarault;8;95;27
03187;Montoldre;5;10;4
03188;Montord;;3;1
03189;Montvicq;1;15;6
03190;Moulins;142;1194;295
03191;Murat;;8;2
03192;Nades;2;5;2
03193;Nassigny;2;7;5
03194;Naves;;5;1
03195;Néris-les-Bains;16;138;28
03196;Neuilly-en-Donjon;3;10;7
03197;Neuilly-le-Réal;8;60;19
03198;Neure;;4;2
03200;Neuvy;11;33;13
03201;Nizerolles;2;13;3
03202;Noyant-d'Allier;3;26;2
03203;Paray-le-Frésil;3;12;5
03204;Paray-sous-Briailles;3;22;6
03205;Périgny;;18;7
03206;La Petite-Marche;1;6;3
03207;Pierrefitte-sur-Loire;7;15;5
03208;Le Pin;1;19;5
03209;Poëzat;;7;3
03210;Pouzy-Mésangy;;19;6
03211;Prémilhat;9;92;21
03212;Quinssaines;9;44;13
03213;Reugny;;11;3
03214;Rocles;1;8;2
03215;Rongères;;18;2
03216;Ronnet;;8;2
03217;Saint-Angel;2;14;6
03218;Saint-Aubin-le-Monial;3;12;5
03219;Saint-Bonnet-de-Four;;12;2
03220;Saint-Bonnet-de-Rochefort;5;30;14
03221;Saint-Bonnet-Tronçais;4;33;4
03222;Saint-Caprais;1;1;0
03223;Saint-Christophe;1;16;5
03224;Saint-Clément;;11;3
03225;Saint-Désiré;1;16;5
03226;Saint-Didier-en-Donjon;3;14;0
03227;Saint-Didier-la-Forêt;3;22;8
03228;Saint-Éloy-d'Allier;;;0
03229;Saint-Ennemond;2;18;9
03230;Saint-Étienne-de-Vicq;1;16;5
03231;Saint-Fargeol;3;11;2
03232;Saint-Félix;3;6;2
03233;Saint-Genest;2;5;3
03234;Saint-Gérand-de-Vaux;2;15;5
03235;Saint-Gérand-le-Puy;4;48;13
03236;Saint-Germain-des-Fossés;18;139;34
03237;Saint-Germain-de-Salles;4;15;3
03238;Saint-Hilaire;2;10;4
03239;Saint-Léger-sur-Vouzance;1;3;0
03240;Saint-Léon;7;33;9
03241;Saint-Léopardin-d'Augy;4;8;3
03242;Saint-Loup;1;22;3
03243;Saint-Marcel-en-Murat;1;4;4
03244;Saint-Marcel-en-Marcillat;;5;0
03245;Saint-Martin-des-Lais;1;2;0
03246;Saint-Martinien;;14;1
03247;Saint-Menoux;10;41;13
03248;Saint-Nicolas-des-Biefs;3;10;4
03249;Saint-Palais;;12;2
03250;Saint-Pierre-Laval;3;21;9
03251;Saint-Plaisir;2;13;2
03252;Saint-Pont;4;16;5
03253;Saint-Pourçain-sur-Besbre;5;15;1
03254;Saint-Pourçain-sur-Sioule;32;322;70
03255;Saint-Priest-d'Andelot;;6;2
03256;Saint-Priest-en-Murat;1;4;1
03257;Saint-Prix;7;31;12
03258;Saint-Rémy-en-Rollat;11;67;20
03259;Saint-Sauvier;5;15;7
03260;Saint-Sornin;1;7;4
03261;Sainte-Thérence;;10;3
03262;Saint-Victor;7;123;35
03263;Saint-Voir;2;5;1
03264;Saint-Yorre;13;144;33
03265;Saligny-sur-Roudon;6;43;13
03266;Sanssat;2;7;2
03267;Saulcet;3;28;7
03268;Saulzet;3;13;7
03269;Sauvagny;;5;0
03270;Sazeret;3;4;1
03271;Serbannes;5;38;13
03272;Servilly;1;9;3
03273;Seuillet;2;15;8
03274;Sorbier;3;12;6
03275;Souvigny;10;80;14
03276;Sussat;;3;0
03277;Target;;9;1
03278;Taxat-Senat;3;16;6
03279;Teillet-Argenty;4;16;6
03280;Terjat;1;6;2
03281;Le Theil;5;13;3
03282;Theneuille;2;15;3
03283;Thiel-sur-Acolin;6;38;8
03284;Thionne;2;11;5
03285;Tortezais;1;11;2
03286;Toulon-sur-Allier;4;54;14
03287;Treban;3;13;5
03288;Treignat;;19;5
03289;Treteau;3;23;5
03290;Trévol;7;51;17
03291;Trézelles;3;9;2
03292;Tronget;1;44;23
03293;Urçay;1;19;9
03294;Ussel-d'Allier;2;7;3
03295;Valignat;;3;2
03296;Valigny;2;13;5
03297;Vallon-en-Sully;8;86;18
03298;Varennes-sur-Allier;25;187;46
03299;Varennes-sur-Tèche;1;8;3
03300;Vaumas;1;23;5
03301;Vaux;3;24;13
03302;Veauce;;2;0
03303;Venas;3;7;1
03304;Vendat;8;77;15
03305;Verneix;;18;4
03306;Le Vernet;12;64;13
03307;Verneuil-en-Bourbonnais;1;8;3
03308;Vernusse;;9;4
03309;Le Veurdre;1;26;7
03310;Vichy;232;1837;446
03311;Vicq;;24;6
03312;Vieure;1;9;3
03313;Le Vilhain;;15;4
03314;Villebret;9;56;18
03315;Villefranche-d'Allier;4;56;12
03316;Villeneuve-sur-Allier;7;42;17
03317;Viplaix;2;18;7
03318;Vitray;1;5;1
03319;Voussac;5;18;8
03320;Ygrande;6;37;10
03321;Yzeure;68;410;113
04001;Aiglun;9;63;14
04004;Allemagne-en-Provence;4;34;7
04005;Allons;2;5;1
04006;Allos;15;219;46
04007;Angles;1;3;0
04008;Annot;9;90;20
04009;Archail;1;5;4
04012;Aubenas-les-Alpes;1;11;1
04013;Aubignosc;7;42;14
04016;Authon;;4;2
04017;Auzet;;6;3
04018;Banon;11;104;37
04019;Barcelonnette;32;391;89
04020;Barles;2;4;1
04021;Barras;1;9;0
04022;Barrême;4;47;9
04023;Bayons;;11;5
04024;Beaujeu;;4;1
04025;Beauvezer;2;32;13
04026;Bellaffaire;2;4;0
04027;Bevons;3;10;5
04028;Beynes;4;11;2
04030;Blieux;2;5;2
04031;Bras-d'Asse;2;35;11
04032;Braux;;7;0
04033;La Bréole;3;24;6
04034;La Brillanne;11;69;23
04035;Brunet;4;14;5
04036;Le Brusquet;9;47;19
04037;Le Caire;1;3;0
04039;Castellane;23;207;55
04040;Le Castellard-Mélan;;4;1
04041;Le Castellet;1;17;5
04042;Castellet-lès-Sausses;1;10;4
04043;Val-de-Chalvagne;2;7;0
04045;Céreste;17;97;31
04046;Le Chaffaut-Saint-Jurson;4;38;11
04047;Champtercier;5;51;14
04049;Château-Arnoux-Saint-Auban;51;280;75
04050;Châteaufort;;;0
04051;Châteauneuf-Miravail;;2;0
04053;Châteauneuf-Val-Saint-Donat;8;30;11
04054;Châteauredon;;7;4
04055;Chaudon-Norante;;11;4
04057;Clamensane;2;14;4
04058;Claret;;12;3
04059;Clumanc;3;4;0
04061;Colmars;4;50;16
04062;La Condamine-Châtelard;3;23;7
04063;Corbières;12;48;13
04065;Cruis;4;33;10
04066;Curbans;2;27;8
04067;Curel;1;5;2
04068;Dauphin;10;41;10
04069;Demandolx;4;4;2
04070;Digne-les-Bains;113;1034;275
04072;Draix;1;1;0
04073;Enchastrayes;11;81;24
04074;Entrages;;6;2
04075;Entrepierres;2;20;6
04076;Entrevaux;6;85;20
04077;Entrevennes;;9;5
04079;L'Escale;11;59;16
04081;Esparron-de-Verdon;4;44;14
04084;Estoublon;3;28;10
04085;Faucon-du-Caire;;2;1
04086;Faucon-de-Barcelonnette;5;19;5
04087;Fontienne;2;10;7
04088;Forcalquier;41;474;133
04090;Le Fugeret;2;19;8
04091;Ganagobie;;8;2
04092;La Garde;1;9;0
04093;Gigors;;4;2
04094;Gréoux-les-Bains;31;326;89
04095;L'Hospitalet;;7;0
04096;Jausiers;14;84;29
04097;La Javie;4;20;6
04099;Lambruisse;;4;2
04100;Larche;1;10;2
04101;Lardiers;2;13;4
04102;Le Lauzet-Ubaye;3;16;5
04104;Limans;2;28;13
04106;Lurs;2;36;11
04107;Majastres;;;0
04108;Malijai;21;75;24
04109;Mallefougasse-Augès;5;15;5
04110;Mallemoisson;9;41;15
04111;Mane;24;125;36
04112;Manosque;237;1918;536
04113;Marcoux;2;14;1
04115;Méailles;1;10;1
04116;Les Mées;33;195;65
